trip_id,start_time,end_time,headway_secs,exact_times
UVE-BUL-09_T1_OB,17:00:00,20:00:00,300,0
UVE-BUL-09_T1_OB,20:00:00,22:00:00,900,0
UVE-BUL-10_T1_OB,06:00:00,09:00:00,300,0
UVE-BUL-10_T1_OB,09:00:00,17:00:00,600,0
UVE-BUL-10_T1_OB,17:00:00,20:00:00,300,0
UVE-BUL-10_T1_OB,20:00:00,22:00:00,900,0
UVE-BUL-11_T1_OB,06:00:00,09:00:00,300,0
UVE-BUL-11_T1_OB,09:00:00,17:00:00,600,0
UVE-BUL-11_T1_OB,17:00:00,20:00:00,300,0
UVE-BUL-11_T1_OB,20:00:00,22:00:00,900,0
UVE-BUL-12_T1_OB,06:00:00,09:00:00,300,0
UVE-BUL-12_T1_OB,09:00:00,17:00:00,600,0
UVE-BUL-12_T1_OB,17:00:00,20:00:00,300,0
UVE-BUL-12_T1_OB,20:00:00,22:00:00,900,0
UVE-BUL-13_T1_OB,06:00:00,09:00:00,300,0
UVE-BUL-13_T1_OB,09:00:00,17:00:00,600,0
UVE-BUL-13_T1_OB,17:00:00,20:00:00,300,0
UVE-BUL-13_T1_OB,20:00:00,22:00:00,900,0
UVE-LAG-PCV_T1_OB,06:00:00,09:00:00,300,0
UVE-LAG-PCV_T1_OB,09:00:00,17:00:00,600,0
UVE-LAG-PCV_T1_OB,17:00:00,20:00:00,300,0
UVE-LAG-PCV_T1_OB,20:00:00,22:00:00,900,0
UVE-LAG-MAM_T1_OB,06:00:00,09:00:00,300,0
UVE-LAG-MAM_T1_OB,09:00:00,17:00:00,600,0
UVE-LAG-MAM_T1_OB,17:00:00,20:00:00,300,0
UVE-LAG-MAM_T1_OB,20:00:00,22:00:00,900,0
UVE-LAG-BAL_T1_OB,06:00:00,09:00:00,300,0
UVE-LAG-BAL_T1_OB,09:00:00,17:00:00,600,0
UVE-LAG-BAL_T1_OB,17:00:00,20:00:00,300,0
UVE-LAG-BAL_T1_OB,20:00:00,22:00:00,900,0
DOTR:R_SAKAY_PUJ_1607_T1_OB,06:00:00,09:00:00,300,0
DOTR:R_SAKAY_PUJ_1607_T1_OB,09:00:00,17:00:00,600,0
DOTR:R_SAKAY_PUJ_1607_T1_OB,17:00:00,20:00:00,300,0
DOTR:R_SAKAY_PUJ_1607_T1_OB,20:00:00,22:00:00,900,0
DOTR:R_SAKAY_2018_PUJ_160_T1_OB,06:00:00,09:00:00,300,0
DOTR:R_SAKAY_2018_PUJ_160_T1_OB,09:00:00,17:00:00,600,0
DOTR:R_SAKAY_2018_PUJ_160_T1_OB,17:00:00,20:00:00,300,0
DOTR:R_SAKAY_2018_PUJ_160_T1_OB,20:00:00,22:00:00,900,0
DOTR:R_SAKAY_PUJ_934_T1_OB,06:00:00,09:00:00,300,0
DOTR:R_SAKAY_PUJ_934_T1_OB,09:00:00,17:00:00,600,0
DOTR:R_SAKAY_PUJ_934_T1_OB,17:00:00,20:00:00,300,0
DOTR:R_SAKAY_PUJ_934_T1_OB,20:00:00,22:00:00,900,0
T378_T1_OB,06:00:00,09:00:00,300,0
T378_T1_OB,09:00:00,17:00:00,600,0
T378_T1_OB,17:00:00,20:00:00,300,0
T378_T1_OB,20:00:00,22:00:00,900,0
T403_T1_OB,06:00:00,09:00:00,300,0
T403_T1_OB,09:00:00,17:00:00,600,0
T403_T1_OB,17:00:00,20:00:00,300,0
T403_T1_OB,20:00:00,22:00:00,900,0
T414_T1_OB,06:00:00,09:00:00,300,0
T414_T1_OB,09:00:00,17:00:00,600,0
T414_T1_OB,17:00:00,20:00:00,300,0
T414_T1_OB,20:00:00,22:00:00,900,0
T415_T1_OB,06:00:00,09:00:00,300,0
T415_T1_OB,09:00:00,17:00:00,600,0
T415_T1_OB,17:00:00,20:00:00,300,0
T415_T1_OB,20:00:00,22:00:00,900,0
T416_T1_OB,06:00:00,09:00:00,300,0
T416_T1_OB,09:00:00,17:00:00,600,0
T416_T1_OB,17:00:00,20:00:00,300,0
T416_T1_OB,20:00:00,22:00:00,900,0
T428_T1_OB,06:00:00,09:00:00,300,0
T428_T1_OB,09:00:00,17:00:00,600,0
T428_T1_OB,17:00:00,20:00:00,300,0
T428_T1_OB,20:00:00,22:00:00,900,0
T429_T1_OB,06:00:00,09:00:00,300,0
T429_T1_OB,09:00:00,17:00:00,600,0
T429_T1_OB,17:00:00,20:00:00,300,0
T429_T1_OB,20:00:00,22:00:00,900,0
T430_T1_OB,06:00:00,09:00:00,300,0
T430_T1_OB,09:00:00,17:00:00,600,0
T430_T1_OB,17:00:00,20:00:00,300,0
T430_T1_OB,20:00:00,22:00:00,900,0
T431_T1_OB,06:00:00,09:00:00,300,0
T431_T1_OB,09:00:00,17:00:00,600,0
T431_T1_OB,17:00:00,20:00:00,300,0
T431_T1_OB,20:00:00,22:00:00,900,0
T436_T1_OB,06:00:00,09:00:00,300,0
T436_T1_OB,09:00:00,17:00:00,600,0
T436_T1_OB,17:00:00,20:00:00,300,0
T436_T1_OB,20:00:00,22:00:00,900,0
T437_T1_OB,06:00:00,09:00:00,300,0
T437_T1_OB,09:00:00,17:00:00,600,0
T437_T1_OB,17:00:00,20:00:00,300,0
T437_T1_OB,20:00:00,22:00:00,900,0
T438_T1_OB,06:00:00,09:00:00,300,0
T438_T1_OB,09:00:00,17:00:00,600,0
T438_T1_OB,17:00:00,20:00:00,300,0
T438_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-NAVOTAS_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-NAVOTAS_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-NAVOTAS_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-NAVOTAS_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-RETIRO_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-RETIRO_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-RETIRO_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-RETIRO_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-PCAMPA-1_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-PCAMPA-1_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-PCAMPA-1_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-PCAMPA-1_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-PCAMPA-2_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-PCAMPA-2_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-PCAMPA-2_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-PCAMPA-2_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-MOA_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-MOA_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-MOA_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-MOA_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-MULTINATIONAL_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-MULTINATIONAL_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-MULTINATIONAL_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-MULTINATIONAL_T1_OB,20:00:00,22:00:00,900,0
DASMA-RESETTLEMENT-BACLARAN_T1_OB,06:00:00,09:00:00,300,0
DASMA-RESETTLEMENT-BACLARAN_T1_OB,09:00:00,17:00:00,600,0
DASMA-RESETTLEMENT-BACLARAN_T1_OB,17:00:00,20:00:00,300,0
DASMA-RESETTLEMENT-BACLARAN_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-ZAPOTE-BACOOR_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-ZAPOTE-BACOOR_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-ZAPOTE-BACOOR_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-ZAPOTE-BACOOR_T1_OB,20:00:00,22:00:00,900,0
BACLARAN-PASAY-ROTONDA_T1_OB,06:00:00,09:00:00,300,0
BACLARAN-PASAY-ROTONDA_T1_OB,09:00:00,17:00:00,600,0
BACLARAN-PASAY-ROTONDA_T1_OB,17:00:00,20:00:00,300,0
BACLARAN-PASAY-ROTONDA_T1_OB,20:00:00,22:00:00,900,0
BACOOR-FBHARRISON-MOOVIT_T1_OB,06:00:00,09:00:00,300,0
BACOOR-FBHARRISON-MOOVIT_T1_OB,09:00:00,17:00:00,600,0
BACOOR-FBHARRISON-MOOVIT_T1_OB,17:00:00,20:00:00,300,0
BACOOR-FBHARRISON-MOOVIT_T1_OB,20:00:00,22:00:00,900,0
congress-01_T1_OB,06:00:00,09:00:00,300,0
congress-01_T1_OB,09:00:00,17:00:00,600,0
congress-01_T1_OB,17:00:00,20:00:00,300,0
congress-01_T1_OB,20:00:00,22:00:00,900,0
cubao-angono-traditional_T1_OB,06:00:00,09:00:00,300,0
cubao-angono-traditional_T1_OB,09:00:00,17:00:00,600,0
cubao-angono-traditional_T1_OB,17:00:00,20:00:00,300,0
cubao-angono-traditional_T1_OB,20:00:00,22:00:00,900,0
cubao-cainta-traditional_T1_OB,06:00:00,09:00:00,300,0
cubao-cainta-traditional_T1_OB,09:00:00,17:00:00,600,0
cubao-cainta-traditional_T1_OB,17:00:00,20:00:00,300,0
cubao-cainta-traditional_T1_OB,20:00:00,22:00:00,900,0
cubao-silangan-san-mateo-traditional_T1_OB,06:00:00,09:00:00,300,0
cubao-silangan-san-mateo-traditional_T1_OB,09:00:00,17:00:00,600,0
cubao-silangan-san-mateo-traditional_T1_OB,17:00:00,20:00:00,300,0
cubao-silangan-san-mateo-traditional_T1_OB,20:00:00,22:00:00,900,0
cubao-taytay-traditional_T1_OB,06:00:00,09:00:00,300,0
cubao-taytay-traditional_T1_OB,09:00:00,17:00:00,600,0
cubao-taytay-traditional_T1_OB,17:00:00,20:00:00,300,0
cubao-taytay-traditional_T1_OB,20:00:00,22:00:00,900,0
DOTR:R_SAKAY_2018_PUJ_541_T1_OB,06:00:00,09:00:00,300,0
DOTR:R_SAKAY_2018_PUJ_541_T1_OB,09:00:00,17:00:00,600,0
DOTR:R_SAKAY_2018_PUJ_541_T1_OB,17:00:00,20:00:00,300,0
DOTR:R_SAKAY_2018_PUJ_541_T1_OB,20:00:00,22:00:00,900,0
cubao-fairview-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-fairview-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-fairview-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-fairview-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-novaliches-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-novaliches-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-novaliches-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-novaliches-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-eastwood-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-eastwood-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-eastwood-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-eastwood-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-sta-lucia-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-sta-lucia-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-sta-lucia-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-sta-lucia-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-project4-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-project4-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-project4-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-project4-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-roces-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-roces-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-roces-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-roces-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-parang-marikina-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-parang-marikina-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-parang-marikina-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-parang-marikina-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-montalban-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-montalban-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-montalban-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-montalban-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-muzon-sjdm-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-muzon-sjdm-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-muzon-sjdm-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-muzon-sjdm-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-deparo-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-deparo-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-deparo-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-deparo-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-cogeo-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-cogeo-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-cogeo-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-cogeo-mpuj_T1_OB,20:00:00,22:00:00,1200,0
cubao-antipolo-cathedral-mpuj_T1_OB,06:00:00,09:00:00,360,0
cubao-antipolo-cathedral-mpuj_T1_OB,09:00:00,17:00:00,720,0
cubao-antipolo-cathedral-mpuj_T1_OB,17:00:00,20:00:00,360,0
cubao-antipolo-cathedral-mpuj_T1_OB,20:00:00,22:00:00,1200,0
DOTR:R_SAKAY_MPUJ_2176_T1_OB,06:00:00,09:00:00,360,0
DOTR:R_SAKAY_MPUJ_2176_T1_OB,09:00:00,17:00:00,720,0
DOTR:R_SAKAY_MPUJ_2176_T1_OB,17:00:00,20:00:00,360,0
DOTR:R_SAKAY_MPUJ_2176_T1_OB,20:00:00,22:00:00,1200,0
UP-IKOT_T1_OB,07:00:00,09:00:00,600,0
UP-IKOT_T1_OB,09:00:00,17:00:00,900,0
UP-IKOT_T1_OB,17:00:00,21:00:00,600,0
UP-TOKI_T1_OB,07:00:00,09:00:00,600,0
UP-TOKI_T1_OB,09:00:00,17:00:00,900,0
UP-TOKI_T1_OB,17:00:00,21:00:00,600,0
UP-KATIPUNAN_T1_OB,07:00:00,09:00:00,900,0
UP-KATIPUNAN_T1_OB,09:00:00,17:00:00,1200,0
UP-KATIPUNAN_T1_OB,17:00:00,21:00:00,900,0
UP-PHILCOA_T1_OB,07:00:00,09:00:00,900,0
UP-PHILCOA_T1_OB,09:00:00,17:00:00,1200,0
UP-PHILCOA_T1_OB,17:00:00,21:00:00,900,0
UP-SM-NORTH_T1_OB,07:00:00,09:00:00,900,0
UP-SM-NORTH_T1_OB,09:00:00,17:00:00,1200,0
UP-SM-NORTH_T1_OB,17:00:00,21:00:00,900,0
